Level,density,LeniencyMetric,LevelSlopeMetric,LinearityMetric,Patterndensity,patternvariation
patternbased_0,0.1134020618556701,0.6515366972477064,0.002306319206474777,0.0009214474394019188,0.29390681,0.401894452
patternbased_1,0.06701030927835051,0.7005676328502415,-0.022474634437481354,0.19272208247879125,0.326164875,0.368666366
patternbased_10,0.03608247422680412,0.6668607305936074,-0.015460631176283081,0.03703822071990349,0.258064516,0.435122538
patternbased_100,0.0979381443298969,0.6181444444444444,0.01244831729003483,0.04964434003227566,0.254480287,0.435122538
patternbased_101,0.03608247422680412,0.5073913043478261,-0.016555146285778925,0.03159963037971622,0.29390681,0.33543828
patternbased_102,0.23711340206185566,0.6441438356164383,0.012356370618477986,0.043692857620790664,0.258064516,0.601262968
patternbased_103,0.041237113402061855,0.7264179104477612,-0.012850695197101615,0.024284507618885443,0.58781362,0.435122538
patternbased_104,0.06701030927835051,0.792463768115942,0.006615823555695016,0.040082200473398555,0.250896057,0.33543828
patternbased_105,0.08247422680412371,0.6732692307692307,-0.009999893390703911,0.02273341634354525,0.584229391,0.401894452
patternbased_106,0.07731958762886598,0.6501931818181819,0.0041725261119821356,0.01011103767456553,0.315412186,0.401894452
patternbased_107,0.05154639175257732,0.5628140703517588,-0.016709511568123392,0.07714484780049495,0.967741935,0.33543828
patternbased_108,0.05154639175257732,0.6039861751152074,-0.005637939727147819,0.012629317185468569,0.211469534,0.33543828
patternbased_109,0.05670103092783505,0.7016587677725119,0.008871776340609915,0.04859174898538635,0.340501792,0.468350624
patternbased_11,0.15979381443298968,0.6197898230088495,-0.005914641393449239,0.006793821979609843,0.215053763,0.33543828
patternbased_110,0.07731958762886598,0.641591928251121,0.016874927525585375,0.1556877900867129,0.283154122,0.468350624
patternbased_111,0.10309278350515463,0.6163950892857143,-0.020363465172811908,0.13926468312028,0.290322581,0.368666366
patternbased_112,0.07216494845360824,0.6403888888888889,0.009959832820107773,0.03181182366444478,0.17921147,0.268982108
patternbased_113,0.061855670103092786,0.6481455399061034,-0.00041836395333815385,0.000022216006126079728,0.462365591,0.401894452
patternbased_114,0.07216494845360824,0.6560232558139536,0.00880355702767539,0.04255902940716582,0.383512545,0.468350624
patternbased_115,0.0979381443298969,0.5366818181818181,0.011374452675291847,0.04097896346045056,0.594982079,0.435122538
patternbased_116,0.05670103092783505,0.5401880530973451,0.025344849367149536,0.202466853412916,0.372759857,0.50157871
patternbased_117,0.08247422680412371,0.6715625000000001,0.019452811565075234,0.10421441850163567,0.261648746,0.401894452
patternbased_118,0.20618556701030927,0.46749999999999997,0.0014461383606192881,0.0004285818398927936,0.189964158,0.401894452
patternbased_119,0.06701030927835051,0.6917406542056075,0.010285476463871512,0.06671981643659262,0.222222222,0.435122538
patternbased_12,0.06701030927835051,0.6684929906542056,0.003185814027673077,0.00655094188133994,0.333333333,0.435122538
patternbased_120,0.06701030927835051,0.6207389162561576,-0.0029214060619175784,0.003068186593391572,0.673835125,0.401894452
patternbased_121,0.07731958762886598,0.6946305418719212,-0.008915608757800396,0.02364403900061503,0.491039427,0.401894452
patternbased_122,0.05670103092783505,0.7092018779342724,0.0023244427614642978,0.003490673777319788,0.225806452,0.401894452
patternbased_123,0.061855670103092786,0.7185915492957746,0.004370909988386057,0.01548319549996942,0.23655914,0.368666366
patternbased_124,0.03608247422680412,0.7255882352941175,0.005418821482139812,0.009631157079579823,0.365591398,0.368666366
patternbased_125,0.07731958762886598,0.7833497536945812,0.007070220342058984,0.01858523718580318,0.286738351,0.302210194
patternbased_126,0.04639175257731959,0.591488888888889,0.0011740518541907947,0.0004066119312866295,0.23297491,0.401894452
