Level,density,LeniencyMetric,LevelSlopeMetric,LinearityMetric,Patterndensity,patternvariation
patternbased_0,0.03608247422680412,0.4966633064516129,-0.011539261645706922,0.04473118392668724,0.071684588,0.568034882
patternbased_1,0.005154639175257732,0.5571757322175732,0.0031851613831577618,0.0050437161041704025,0.11827957,0.83385957
patternbased_10,0.03608247422680412,0.6322272727272727,0.0026834971904761734,0.00243541724547368,0.053763441,0.435122538
patternbased_100,0.06701030927835051,0.5822594142259414,-0.010739204775246031,0.027229698410619826,0.064516129,0.50157871
patternbased_101,0.015463917525773196,0.6851351351351351,0.018544954457486808,0.15924042457886545,0.093189964,0.767403398
patternbased_102,0.30412371134020616,0.530863453815261,0.004871576999033107,0.005626302103373211,0.082437276,0.66771914
patternbased_103,0.015463917525773196,0.6321363636363636,0.005369016886986259,0.007694626088438261,0.05734767,0.435122538
patternbased_104,0.020618556701030927,0.5962553191489361,-0.002627777285763342,0.003330222082829121,0.064516129,0.568034882
patternbased_105,0.020618556701030927,0.531701244813278,-0.009945969932265637,0.043070209468720054,0.071684588,0.534806796
patternbased_106,0.03608247422680412,0.5732157676348547,-0.024847171917609302,0.20324260194158103,0.075268817,0.568034882
patternbased_107,0.0,0.5689636752136752,-0.008070536151971421,0.029164383255652078,0.150537634,0.966771914
patternbased_108,0.04639175257731959,0.6731682027649769,-0.011207313452989545,0.03654608005801755,0.093189964,0.734175312
patternbased_109,0.03608247422680412,0.6933023255813954,0.00048001844200708813,0.0001531852331065655,0.089605735,0.700947226
patternbased_11,0.04639175257731959,0.4868227091633466,-0.003225442976052114,0.002872419717055136,0.068100358,0.50157871
patternbased_110,0.04639175257731959,0.5175961538461539,0.0006752774297301492,0.00010919907960248444,0.093189964,0.767403398
patternbased_111,0.041237113402061855,0.5803991596638655,-0.008319875457517042,0.026369045094600644,0.068100358,0.50157871
patternbased_112,0.1134020618556701,0.5844579646017699,0.005766243211558611,0.008317198915718098,0.078853047,0.568034882
patternbased_113,0.13917525773195877,0.6685480349344978,-0.009762954084343594,0.0409420378610027,0.075268817,0.568034882
patternbased_114,0.015463917525773196,0.6271995708154506,0.004389757799093436,0.00940688765087036,0.096774194,0.867087656
patternbased_115,0.030927835051546393,0.5248891129032258,0.002037639462798101,0.0014533484268733122,0.075268817,0.568034882
