Level,density,LeniencyMetric,LevelSlopeMetric,LinearityMetric,Patterndensity,patternvariation
ORELevel_1,0.671957671957672,0.37260086455331415,0.002232568835640524,0.0017191684289803299,0.161290323,0.368666366
ORELevel_10,0.25925925925925924,0.581698717948718,-0.0026272726463691205,0.007066110748319046,0.23297491,0.33543828
ORELevel_100,0.6137566137566137,0.41240196078431374,-0.029099228154198124,0.28999051864655334,0.204301075,0.401894452
ORELevel_1000,0.6349206349206349,0.2970286396181384,0.005245044661130375,0.006817588546831405,0.161290323,0.33543828
ORELevel_101,0.31746031746031744,0.46945970695970707,0.01610783662197359,0.08365805868313027,0.182795699,0.368666366
ORELevel_102,0.6507936507936508,0.47856573705179284,-0.004238777670241734,0.009333803480059303,0.182795699,0.33543828
ORELevel_103,0.37566137566137564,0.4766695205479452,0.007435881985971848,0.021211238155582804,0.17562724,0.368666366
ORELevel_104,0.5767195767195767,0.4757535460992909,-0.021032029934272122,0.15786277469600435,0.17562724,0.368666366
ORELevel_105,0.3439153439153439,0.49101711026615963,0.021194320979498214,0.22393640392596864,0.17921147,0.401894452
ORELevel_106,0.3915343915343915,0.5675541125541126,-0.009559281723996997,0.05362056434860106,0.193548387,0.368666366
ORELevel_107,0.48148148148148145,0.5042244525547446,0.0008661046548263223,0.00019004374632085205,0.143369176,0.302210194
ORELevel_108,0.3492063492063492,0.6144517543859649,0.01670708414374646,0.06260275289166038,0.096774194,0.302210194
ORELevel_109,0.2751322751322751,0.5663404255319149,-0.006005238704238401,0.029098153994092827,0.193548387,0.368666366
ORELevel_11,0.4708994708994709,0.4918554006968642,0.0032482440006865775,0.0048989875489792835,0.164874552,0.368666366
ORELevel_110,0.4074074074074074,0.520009765625,0.01424138758172345,0.07564536138084689,0.146953405,0.401894452
ORELevel_111,0.20634920634920634,0.6064826839826841,-0.001956374777260792,0.002067044977943638,0.229390681,0.401894452
ORELevel_112,0.37037037037037035,0.5358085501858736,-0.003865002739931667,0.005570345617111357,0.164874552,0.368666366
ORELevel_113,0.7566137566137566,0.47457317073170735,0.014040206424812888,0.052112056118452064,0.172043011,0.368666366
ORELevel_114,0.6613756613756614,0.525569498069498,-0.012520761714497269,0.06632115069620821,0.172043011,0.302210194
ORELevel_115,0.30687830687830686,0.5096,0.008357882255721993,0.028441852877013753,0.161290323,0.435122538
ORELevel_116,0.4074074074074074,0.4603923357664234,-0.005633279638097543,0.011053982867738385,0.186379928,0.368666366
ORELevel_117,0.6137566137566137,0.4786029411764706,0.02048876444645008,0.14365664749250542,0.154121864,0.33543828
ORELevel_118,0.43915343915343913,0.41812297734627835,0.014560288084470034,0.059902054832557214,0.164874552,0.368666366
ORELevel_119,0.5132275132275133,0.41425154320987656,0.005576858756900113,0.008057230778641473,0.17562724,0.401894452
ORELevel_12,0.2698412698412698,0.5181274509803921,0.012602303080568027,0.047843019478771474,0.143369176,0.401894452
ORELevel_120,0.6772486772486772,0.5116296296296297,-0.007395159409800767,0.019420364433512357,0.143369176,0.33543828
ORELevel_121,0.21164021164021163,0.6242087155963302,-0.007816229664414271,0.04819802695860935,0.186379928,0.368666366
ORELevel_122,0.2751322751322751,0.5315213178294573,-0.006365237805536051,0.020497812084839313,0.182795699,0.401894452
ORELevel_123,0.4973544973544973,0.45716027874564463,0.0074032012750793585,0.017164601829677287,0.103942652,0.33543828
ORELevel_124,0.21693121693121692,0.5730555555555555,0.015558180315374703,0.0738680984109396,0.150537634,0.33543828
ORELevel_125,0.8253968253968254,0.38253644314868807,-0.01626867431654139,0.08913037993872987,0.222222222,0.468350624
ORELevel_126,0.4021164021164021,0.45702090592334504,0.01011656799274588,0.02440224694457406,0.17562724,0.368666366
ORELevel_127,0.42857142857142855,0.5184464285714286,0.007826224555327032,0.040148800701230274,0.204301075,0.368666366
ORELevel_128,0.41798941798941797,0.522969387755102,0.007691444415616389,0.036870591095911065,0.218637993,0.468350624
ORELevel_129,0.2698412698412698,0.5600925925925927,0.005348476748534454,0.009112303950254955,0.129032258,0.33543828
ORELevel_13,0.42857142857142855,0.4951090909090909,0.004489507484418921,0.013151221368360671,0.189964158,0.368666366
ORELevel_130,0.20634920634920634,0.5425315126050421,0.002826144403884194,0.005215229042246295,0.204301075,0.435122538
ORELevel_131,0.2857142857142857,0.5702988047808766,0.012084973209055369,0.07124077254313974,0.17921147,0.368666366
ORELevel_132,0.2962962962962963,0.47792105263157897,0.000042954686365312055,0.0000008361368714087527,0.143369176,0.401894452
ORELevel_133,0.6825396825396826,0.42387931034482756,-0.005460560228331621,0.018159724266538398,0.189964158,0.302210194
ORELevel_134,0.43386243386243384,0.5024250936329588,0.011591278687490695,0.037401203349920226,0.150537634,0.33543828
ORELevel_135,0.38095238095238093,0.5079166666666666,0.0071595961268932085,0.027669361775039484,0.164874552,0.368666366
ORELevel_136,0.6455026455026455,0.555146484375,0.013301511143576398,0.06882851231558963,0.161290323,0.401894452
ORELevel_137,0.4074074074074074,0.4880054151624549,0.00880029074148902,0.022326935004652392,0.154121864,0.401894452
ORELevel_138,0.25396825396825395,0.6429524886877828,0.010830942738287606,0.10160552575619569,0.186379928,0.302210194
ORELevel_139,0.164021164021164,0.6204912663755459,-0.008587608791179828,0.09161036144867049,0.218637993,0.368666366
ORELevel_14,0.2857142857142857,0.4617676767676768,0.021580284288967983,0.14654900384571876,0.154121864,0.368666366
ORELevel_140,0.3439153439153439,0.35683656957928805,0.009237098454001866,0.02788823680723393,0.215053763,0.302210194
